id,Conversion_to_Absolute,P0.05,P0.11,P0.16,P0.22,P0.30,C0.05,C0.11,C0.16,C0.22,C0.30,N0.05,N0.11,N0.16,N0.22,N0.30,L0.05,L0.11,L0.16,L0.22,L0.30,U0.05,U0.11,U0.16,U0.22,U0.30
cit_c,0.007371821,0.24817356427529896,0.334923990148574,0.37294667151567695,0.317880771135484,0.0609374679011568,-2.73685672741341,-2.56738682162916,-2.77404147587871,-2.50525452452627,-3.8170969250169597,1.00465760046952,0.13945862721339902,-0.360595701255744,-1.2711208892114598,-2.32147427655894,-0.358183825494235,-0.9432313129780009,-1.6519315682151001,-2.2142374823222,-2.12402989497641,-5.74742037535594,-6.31235897303901,-6.421584504699429,-6.44059086363622,-6.215741547531019
cit_m,0.007371821,0.24817356427529896,0.334923990148574,0.37294667151567695,0.317880771135484,0.0609374679011568,-2.73685672741341,-2.56738682162916,-2.77404147587871,-2.50525452452627,-3.8170969250169597,1.00465760046952,0.13945862721339902,-0.360595701255744,-1.2711208892114598,-2.32147427655894,-0.358183825494235,-0.9432313129780009,-1.6519315682151001,-2.2142374823222,-2.12402989497641,-5.74742037535594,-6.31235897303901,-6.421584504699429,-6.44059086363622,-6.215741547531019
cyst__L_c,,0.0441971529141804,-0.48169494741979496,-0.951020696591566,-1.6850273059603798,-2.43563470397708,-2.01629892166375,-2.42594693915716,-2.43595061081336,-2.34766626491778,-2.3927401940503197,-4.3865609082212105,-3.7170600742007296,-3.6899940960595603,-2.80556076406663,-2.69137724399531,-0.0186219351373325,-0.23167383368578304,-0.158185068451682,-0.540054682210428,-1.42637681378396,-2.24536504761625,-2.6732651786210804,-2.72734729156451,-2.7983100461451804,-2.80180545730318
dhap_c,0.000102920331538143,-0.10514573579121901,0.956670912196841,1.5526045951849698,2.7425090292778997,3.1837766813962,-0.0879237691551327,0.436335325153386,0.744095045671192,1.0578952127357701,2.23654862084789,1.83698034807871,2.34532436185883,2.41584456321902,2.91379243322739,2.88795686128844,2.10253416165101,2.60611219974031,2.7704940476326,3.0078417855604602,3.30738992733785,1.17005599157894,1.45664550338231,1.9180921039627798,2.33015322753442,2.5053522777968595
e4p_c,,0.0417990617323289,-0.556652257312074,-0.6683563710946171,-0.7540842053054,-0.894968859891593,0.758610985532114,0.199379401901522,-0.10018911228720699,0.0895108254078636,-0.887590459373914,0.28625457807476395,-0.275997420907601,-0.30965914431412395,-0.33796120952795805,-0.348331264984356,1.48173747639166,1.57782230895983,1.5345941935253502,1.29327157870022,1.05676307603402,0.5202017848198479,0.0255078850185388,-0.0906435894335518,-0.4154277223991761,-0.598038848764556
f6p_c,,-0.17448581686456402,1.05585281523452,1.63950070882611,2.45019697254319,2.7635645521264904,2.44056668559747,3.0762904271035802,3.3814203268211402,3.03285001557032,3.75947310431647,2.15516372197414,3.3031024063718397,2.85651032133151,2.58157762245846,2.34125307144021,2.13999598995047,2.258402145124,2.4250831927642302,2.66685746425159,2.9001211822488497,0.897802617807717,1.1014666324286297,1.74946685045196,2.02379482660979,2.13893560483007
fdp_c,1.94562543285719e-05,-0.248382263578103,1.6105151451232902,2.7684053599193903,5.00040099363333,5.89878014905028,1.80148035240538,2.87839404362979,3.4520045900598504,3.52289172655193,5.766163668251281,5.1386331709203,6.696890270560679,6.258137093140581,6.4516961718839205,6.235992200456709,5.531255662436349,6.306460762940951,6.379899452397259,6.67659281829242,7.193860781046669,3.36223878987904,3.70249516766817,4.798706381625741,5.39819663169669,5.55421198043597
fum_c,0.00011860257364691999,0.141186378315662,0.295801843530692,0.304349277657266,0.455530564298329,0.4784293511024871,-0.123846680051702,0.141843818893724,0.28476420329302804,0.22086582753733103,0.465971808683687,3.02556307494287,2.47805221525899,3.00847897637501,2.93105004923778,2.69779813168581,1.74606571734386,1.36458109731269,0.457434889176969,-0.0259434066815173,-0.0952679893678722,-0.182143971517864,-0.242543042277737,-0.030871152167432997,0.272792261652278,0.451150256039336
fum_m,0.00011860257364691999,0.141186378315662,0.295801843530692,0.304349277657266,0.455530564298329,0.4784293511024871,-0.123846680051702,0.141843818893724,0.28476420329302804,0.22086582753733103,0.465971808683687,3.02556307494287,2.47805221525899,3.00847897637501,2.93105004923778,2.69779813168581,1.74606571734386,1.36458109731269,0.457434889176969,-0.0259434066815173,-0.0952679893678722,-0.182143971517864,-0.242543042277737,-0.030871152167432997,0.272792261652278,0.451150256039336
g3p_c,,-0.100983942660465,0.979224170882335,1.58248620264222,2.7211944363410896,3.00610908552262,0.0874551209050826,0.508166180639548,0.7568104590948841,1.11590614808258,1.85042216943003,1.84667879449433,2.2396917809343,2.3262943269315097,2.6791076659032003,2.52267165757507,2.77658523101565,3.1856058897838904,3.1363078721107995,3.22214324538938,3.39033415078421,2.0504240910949902,2.09077652240066,2.52472700604285,2.6705410210565,2.59204992365125
g6p_c,0.000127953127615113,-0.17448581686456402,1.05585281523452,1.63950070882611,2.45019697254319,2.7635645521264904,2.44056668559747,3.0762904271035802,3.3814203268211402,3.03285001557032,3.75947310431647,2.15516372197414,3.3031024063718397,2.85651032133151,2.58157762245846,2.34125307144021,2.13999598995047,2.258402145124,2.4250831927642302,2.66685746425159,2.9001211822488497,0.897802617807717,1.1014666324286297,1.74946685045196,2.02379482660979,2.13893560483007
gln__L_c,0.00835257040942352,0.0284409415773018,0.127787320038142,-0.165891674780273,-0.580849246325355,-1.08408214784835,-1.6386417581633501,-2.0143539531677197,-1.9211408020900003,-1.42302883210058,-1.29595741062144,-4.35064672192447,-4.4841611585276295,-3.4757887605784905,-1.6427953146436203,-1.11954932196505,-1.2615730693801799,-1.1259785510488,-0.547043761042681,-0.469292013461505,-1.04578807656956,-2.42876970309739,-2.25739855825127,-2.3356699859978,-1.8825223726497702,-1.4387682395057197
gln__L_m,0.00835257040942352,0.0284409415773018,0.127787320038142,-0.165891674780273,-0.580849246325355,-1.08408214784835,-1.6386417581633501,-2.0143539531677197,-1.9211408020900003,-1.42302883210058,-1.29595741062144,-4.35064672192447,-4.4841611585276295,-3.4757887605784905,-1.6427953146436203,-1.11954932196505,-1.2615730693801799,-1.1259785510488,-0.547043761042681,-0.469292013461505,-1.04578807656956,-2.42876970309739,-2.25739855825127,-2.3356699859978,-1.8825223726497702,-1.4387682395057197
glu__L_c,0.0816147995034196,0.028453531275860998,0.145445725919243,0.00957911746483017,-0.34218058773303905,-0.6094491224994371,1.06150541664357,0.9147000161286999,0.9224102189469751,0.819112135787684,0.39322137411113106,-0.5271834354270251,-0.714354142898527,-0.28726053055971,0.0709015198211884,0.139728156107687,0.0586447481887209,-0.173955670088314,-0.161476172408861,-0.26006749005748997,-0.542745524641839,-1.13318856491007,-1.15326711971849,-1.07004622806893,-0.8856767270460569,-0.664767634794947
glu__L_m,0.0816147995034196,0.028453531275860998,0.145445725919243,0.00957911746483017,-0.34218058773303905,-0.6094491224994371,1.06150541664357,0.9147000161286999,0.9224102189469751,0.819112135787684,0.39322137411113106,-0.5271834354270251,-0.714354142898527,-0.28726053055971,0.0709015198211884,0.139728156107687,0.0586447481887209,-0.173955670088314,-0.161476172408861,-0.26006749005748997,-0.542745524641839,-1.13318856491007,-1.15326711971849,-1.07004622806893,-0.8856767270460569,-0.664767634794947
gly_c,0.0126427014886804,0.0369382616304251,0.121343488839275,0.0028347905134932802,-0.0212443536022567,-0.17774689775689498,-0.142568233187046,-0.275650738683598,-0.144444501673798,0.0538294736432376,0.4606833443420821,-0.6199608891463779,-0.7909950059885308,0.0125753413397726,1.12253137952481,1.46467597934899,0.7459978577781479,0.806899721032355,0.8565962537724761,0.754573517840718,0.404479543841133,-0.5711072533663111,-0.45070848861127505,-0.308037129279333,0.134650064799855,0.48423845790489206
gly_m,0.0126427014886804,0.0369382616304251,0.121343488839275,0.0028347905134932802,-0.0212443536022567,-0.17774689775689498,-0.142568233187046,-0.275650738683598,-0.144444501673798,0.0538294736432376,0.4606833443420821,-0.6199608891463779,-0.7909950059885308,0.0125753413397726,1.12253137952481,1.46467597934899,0.7459978577781479,0.806899721032355,0.8565962537724761,0.754573517840718,0.404479543841133,-0.5711072533663111,-0.45070848861127505,-0.308037129279333,0.134650064799855,0.48423845790489206
his__L_c,0.005256196369185321,-0.0234987937030851,0.0315128859700846,-0.24767527531890002,-0.426489930706176,-1.10199318576855,-2.78331929871203,-2.90038585073346,-2.55750417727308,-2.2587771302609903,-0.9138615162255269,-4.52078570947999,-3.22049822320397,-2.7024431171288503,-0.8054871084103531,-0.411726533877413,1.54950112403806,1.62328566357511,1.7074865812838997,1.36157594594444,0.307661615701449,-0.7510377834436479,-0.927766711643105,-0.648240820685893,-0.34080767221555897,-0.24039844558484902
histd_c,,-0.0240658511447411,0.0805118286045822,0.201269521850788,0.8531969232102791,0.9787820480112909,-2.39604117294401,-2.57434341376995,-2.4717315877814303,-1.6091505412215301,-0.679478471744781,-1.62134333733044,-1.79536183858754,-1.12408604633338,0.447990671528679,0.9542588457138829,0.5696974968473929,1.32305259717145,1.8135120314933402,2.01721071956056,1.93904946693522,0.735169069365728,0.932148490114775,0.9000204039502678,1.20684205619079,1.3654927458440602
hom__L_c,,-0.0314973834330021,0.38114682380011894,0.41649455127006896,0.419806411791738,0.0975800362524883,-0.18580106474976,-0.0988600839390809,0.0608212857468834,0.0536905880575327,0.248339079087871,-1.00943965642759,-0.41523400033491603,-0.306210492762075,0.0869758378475076,-0.00404015289076192,1.28591162214721,1.1475592534873702,0.991317587798395,0.7913900635894581,0.3863145933399221,0.11889258743029901,-0.0648054722183465,0.17207249950501402,0.174616954483992,0.0887253285806338
icit_c,,0.122927236076426,-0.0477509364113676,-0.0462330608308454,-0.431255506463261,-0.5375135750433561,0.30327733635310306,0.233915794008689,-0.163192627097019,-0.330618884719819,-2.28596162867712,0.916400057516478,0.162946059176207,-0.7244800994945151,-2.2679885294770497,-3.1004908753956,-1.51869317892436,-2.01778810326763,-2.18884630733828,-2.34072369738693,-2.02048581837501,-4.09929163694341,-4.535928877811469,-4.77990200892804,-5.11928482492438,-5.08349935901221
icit_m,,0.122927236076426,-0.0477509364113676,-0.0462330608308454,-0.431255506463261,-0.5375135750433561,0.30327733635310306,0.233915794008689,-0.163192627097019,-0.330618884719819,-2.28596162867712,0.916400057516478,0.162946059176207,-0.7244800994945151,-2.2679885294770497,-3.1004908753956,-1.51869317892436,-2.01778810326763,-2.18884630733828,-2.34072369738693,-2.02048581837501,-4.09929163694341,-4.535928877811469,-4.77990200892804,-5.11928482492438,-5.08349935901221
ile__L_c,0.0017887564386325602,0.0331843677160972,-0.047661315864595995,-0.027096334146841,0.32868893005022803,0.26712823712256,-1.79238224170769,-2.2774555850050096,-2.39364705029273,-1.4766888973440302,-1.63086080331872,-1.89352943608597,-2.64098691890639,-1.96335525015748,-0.5533963406683989,-0.19151234748704002,0.25607765228268103,0.863735132136247,1.40868078562159,1.5213468378181698,1.3619381378722701,-0.8029399760538499,-0.844660786555796,-1.00345163780276,-0.806707425644539,-0.582872109945538
