ASPTA,0.18319370017719894
ASPKi,0.0932971197802335
ASNS1,0.008214880810420664
ASADi,0.0932971197802335
ALATA_Lm,0.013312503813173232
ALATA_L,0.01
PPCK,0.1
PC,0.44268307716234734
ME2m,0.10800097557429922
ICL,0.047225524582017335
FBP,0.1
P5CR,0.013915780999504022
ORNTACim,0.0302481290342346
OCBTi,0.0302481290342346
GLU5K,0.013915780999504022
G5SD,0.013915780999504022
G5SADr,0.013915780999504022
CBPS,0.0302481290342346
ARGSSr,0.0302481290342346
ARGSL,0.0302481290342346
AGPRim,0.0302481290342346
ACOTAim,0.0302481290342346
ACGKm,0.0302481290342346
SUCOAS1m,0.4538639187113787
SUCD2_u6m,0.4738639187113787
ICDHy,0.1
ICDHxm,0.5012072918293409
CSm,0.011
AKGDam,0.4538639187113787
ACONTm,0.5112072918293409
ACONT,0.13722552458201734
SULR,0.0046284431704730145
SLFAT,0.0046284431704730145
PAPSR,0.0046284431704730145
BPNT,0.0046284431704730145
ADSK,0.0046284431704730145
MTHFR3,0.004095324061832142
MTHFD,0.00910485179853232
MTHFC,0.00910485179853232
FTHFL,0.001
GLUDy,0.422143763736448
GLNS,0.15487485747363544
ANS,0.002294027679606168
GLYK,0.01
G3PT,0.015717057007195886
G3PD1ir,0.005717057007195886
ALCD2m,10.422486830383813
PSP_L,0.03405969828561672
PSERT,0.03405969828561672
PGCD,0.03405969828561672
HSK,0.0886686766097605
HSDyi,0.0932971197802335
GHMT2r,0.013200175860364463
CYSTS,0.0005331191086408717
TPI,6.157504658043684
PYK,12.425846908232158
PGM,12.37060753405492
PGK,12.404667232340536
PGI,6.051713653104563
PFK,6.2632217150508795
PDHm,0.01
HEX1,6.45588926805465
GAPD,12.404667232340536
FBA,6.16322171505088
ENO,12.37060753405492
PRPPS,0.010198879478138488
PRMICIi,0.007904851798532321
PRATPP,0.007904851798532321
PRAMPC,0.007904851798532321
IGPDH,0.007904851798532321
IG3PS,0.007904851798532321
HSTPT,0.007904851798532321
HISTP,0.007904851798532321
HISTD,0.007904851798532321
ATPPRT,0.007904851798532321
FDH,0.001
METS,0.004095324061832142
HSERTA,0.0046284431704730145
CYSTGL,0.0005331191086408717
AHSERL2,0.0046284431704730145
ADK1m,0.001
ADK1,4.79280242718207
PPAm,0.001
PPA,4.966415513059482
NADH2__u6m,0.7826373762654262
NADH2__u6cm,4.140746707259866
MDHm,8.895897462008818
MDH,8.406954022582607
FUMm,0.4638639187113787
FUM,0.04835298083276692
CYOR_u6m,5.397248002236672
CYOOm,2.698624001118336
ATPS3m,8.095872003355005
TKT2,0.08164683156636665
TKT1,0.10402714447774744
TALA,0.10402714447774744
RPI,0.11432602395588592
RPE,0.18567397604411406
PGL,0.3
GND,0.3
G6PDH2,0.3
PYRDC,11.900948604698234
ALCD2x,0.05
ACSm,0.001
ACS,4.708289259724663
ACOAH,3.931514176130901
THRS,0.0886686766097605
THRD_Lm,0.015853618296739626
THRA,0.056490297286116764
SACCD2,0.023117983165608667
SACCD1,0.023117983165608667
OXAGm,0.023117983165608667
MCITDm,0.023117983165608667
HICITDm,0.023117983165608667
HACNHm,0.023117983165608667
AATA,0.023117983165608667
AASAD1,0.023117983165608667
TYRTA,0.00869008948371318
TRPS1,0.002294027679606168
SHKK,0.02238031291138076
SHK3D,0.02238031291138076
PSCVTi,0.02238031291138076
PRAIi,0.002294027679606168
PPNDH,0.011396195748061414
PPND2,0.00869008948371318
PHETA1,0.011396195748061414
IGPS,0.002294027679606168
DHQTi,0.02238031291138076
DHQS,0.02238031291138076
DDPA,0.02238031291138076
CHORS,0.02238031291138076
CHORM,0.0200862852317746
ANPRT,0.002294027679606168
ALDD2ym,0.01
ALDD2y,0.01
ALDD2xm,1.4142059217683318
VALTA,0.025749321377101092
OMCDC,0.024763169460843858
LEUTA,0.024763169460843858
KARA2im,0.0163867374053805
KARA1im,0.05051249083794495
IPPS,0.024763169460843858
IPPMIb,0.024763169460843858
IPPMIa,0.024763169460843858
IPMD,0.024763169460843858
ILETA,0.0163867374053805
DHAD2m,0.0163867374053805
DHAD1m,0.05051249083794495
ACLSm,0.05051249083794495
ACHBSm,0.0163867374053805
GLUSxm,0.09316837083423908
AGTm,0.039607146803459725
HCITS,0.023117983165608667
MALS,0.08683267138547708
GLUDym,0.020853618296739627
CSc,0.6374328164113583
SUCCt2r,0.02722552458201734
SO4ti,0.0046284431704730145
PYRt2,0.0021788599275806945
PIt2r,0.9197723093252188
O2t,2.698624001118336
NH4t,0.5814855021014427
H2Ot,8.368273711390392
GLYCt,0.005717057007195886
GLCt1,6.45588926805465
ETOHt,10.372486830383812
CO2t,13.139150278397825
ATPS,8.951751322958204
ACt2r,0.6610592813450441
THRt2m,0.015853618296739626
SUCFUMtm,0.01
SUCCtm,0.01
PYRt2m,0.07233039412360419
PIt2m,17.55772960373323
ORNt3m,0.0302481290342346
OAAt2m,8.884897462008821
O2tm,2.698624001118336
NH4tm,0.005
MALtm,9.03024181070108
H2Otm,10.51771361412808
GLYt2m,0.039607146803459725
GLUt2m,0.13338159808357533
ETOHtm,10.422486830383813
CO2tm,1.163089397523953
CITtcm,0.01
CITtam,0.4902072918293409
ATPtm__H,8.517487793032151
ACtm,1.4232059217683315
3MOPtm,0.0163867374053805
3MOBtm,0.05051249083794495
2OXOADPtim,0.023117983165608667
GLNt2m,0.09316837083423908
2OBUTtm,0.0005331191086408717
ALAt2m,0.052919650616632966
HCITtm,0.023117983165608667
GLXtm,0.039607146803459725
ACALDtm,11.846692752152144
EX_co2_e,13.139150278397825
